1765653172.7274544,0,,-1.00,NO_CANDIDATES,,
1765653178.341377,0,,-1.00,NO_CANDIDATES,,
1765653183.885386,0,,-1.00,NO_CANDIDATES,,
1765653189.4749887,0,,-1.00,NO_CANDIDATES,,
1765653195.0272074,0,,-1.00,NO_CANDIDATES,,
1765653200.6013465,0,,-1.00,NO_CANDIDATES,,
1765653206.1338995,0,,-1.00,NO_CANDIDATES,,
1765653211.7515001,0,,-1.00,NO_CANDIDATES,,
1765653217.2943552,0,,-1.00,NO_CANDIDATES,,
1765653223.1240563,0,,-1.00,NO_CANDIDATES,,
1765653228.6606221,0,,-1.00,NO_CANDIDATES,,
1765653234.314642,0,,-1.00,NO_CANDIDATES,,
1765653239.92193,0,,-1.00,NO_CANDIDATES,,
1765653245.463112,0,,-1.00,NO_CANDIDATES,,
1765653251.207753,0,,-1.00,NO_CANDIDATES,,
1765653256.7861037,0,,-1.00,NO_CANDIDATES,,
1765653262.3035402,0,,-1.00,NO_CANDIDATES,,
1765653267.8391466,0,,-1.00,NO_CANDIDATES,,
1765653273.352819,0,,-1.00,NO_CANDIDATES,,
1765653278.92932,0,,-1.00,NO_CANDIDATES,,
1765653284.8179297,0,,-1.00,NO_CANDIDATES,,
1765653290.2957845,0,,-1.00,NO_CANDIDATES,,
1765653295.8620243,0,,-1.00,NO_CANDIDATES,,
1765653301.4671562,0,,-1.00,NO_CANDIDATES,,
1765653307.156074,0,,-1.00,NO_CANDIDATES,,
1765653312.8151135,0,,-1.00,NO_CANDIDATES,,
1765653318.473775,0,,-1.00,NO_CANDIDATES,,
1765653324.107521,0,,-1.00,NO_CANDIDATES,,
1765653329.8344955,0,,-1.00,NO_CANDIDATES,,
1765653335.3714042,0,,-1.00,NO_CANDIDATES,,
1765653340.8922842,0,,-1.00,NO_CANDIDATES,,
1765653346.4859648,0,,-1.00,NO_CANDIDATES,,
1765653352.1643214,4,btc-updown-15m-1765653300,1.34,LOCK_CANDIDATE,0.020,2686
1765653398.107414,4,eth-updown-15m-1765653300,0.74,LOCK_CANDIDATE,0.010,738
1765653403.5916533,4,btc-updown-15m-1765653300,1.87,LOCK_CANDIDATE,0.010,1867
1765653448.663558,4,btc-updown-15m-1765653300,1.59,LOCK_CANDIDATE,0.010,1591
1765653493.6754477,4,btc-updown-15m-1765653300,2.01,LOCK_CANDIDATE,0.010,2009
1765653538.7360733,4,btc-updown-15m-1765653300,1.80,LOCK_CANDIDATE,0.010,1801
1765653584.6006975,4,eth-updown-15m-1765653300,1.39,LOCK_CANDIDATE,0.010,1386
1765653629.6457896,4,eth-updown-15m-1765653300,1.53,LOCK_CANDIDATE,0.010,1534
1765653674.6469998,4,btc-updown-15m-1765653300,1.69,LOCK_CANDIDATE,0.010,1691
1765653719.683642,4,btc-updown-15m-1765653300,1.08,LOCK_CANDIDATE,0.020,2158
1765653765.4813232,4,eth-updown-15m-1765653300,1.26,LOCK_CANDIDATE,0.010,1265
1765653810.5550241,4,eth-updown-15m-1765653300,0.64,LOCK_CANDIDATE,0.020,1281
1765653816.1240366,4,btc-updown-15m-1765653300,1.10,LOCK_CANDIDATE,0.020,2194
1765653861.1846695,4,btc-updown-15m-1765653300,1.00,LOCK_CANDIDATE,0.020,2001
1765653907.0234213,4,btc-updown-15m-1765653300,0.86,LOCK_CANDIDATE,0.020,1715
1765653912.7329566,4,btc-updown-15m-1765653300,1.05,LOCK_CANDIDATE,0.020,2098
1765653958.1664824,4,btc-updown-15m-1765653300,0.35,LOCK_CANDIDATE,0.010,351
1765653963.992383,4,eth-updown-15m-1765653300,0.37,LOCK_CANDIDATE,0.020,743
1765653969.329705,4,xrp-updown-15m-1765653300,0.61,LOCK_CANDIDATE,0.010,614
1765653974.631689,4,btc-updown-15m-1765653300,0.55,LOCK_CANDIDATE,0.010,548
1765653979.9735365,4,btc-updown-15m-1765653300,0.45,LOCK_CANDIDATE,0.010,445
1765653985.384323,4,eth-updown-15m-1765653300,0.69,LOCK_CANDIDATE,0.010,695
1765653990.7036166,4,btc-updown-15m-1765653300,0.54,LOCK_CANDIDATE,0.020,1075
1765653995.9849722,4,sol-updown-15m-1765653300,0.52,LOCK_CANDIDATE,0.020,1046
1765654001.3887708,4,sol-updown-15m-1765653300,0.40,LOCK_CANDIDATE,0.020,791
1765654006.8183815,4,eth-updown-15m-1765653300,0.24,LOCK_CANDIDATE,0.030,706
1765654012.1857324,4,sol-updown-15m-1765653300,0.68,LOCK_CANDIDATE,0.010,682
1765654017.734988,3,eth-updown-15m-1765653300,0.29,LOCK_CANDIDATE,0.010,295
1765654023.0357409,0,,-1.00,NO_CANDIDATES,,
1765654028.9287603,0,,-1.00,NO_CANDIDATES,,
1765654034.6472824,0,,-1.00,NO_CANDIDATES,,
1765654106.5055447,0,,-1.00,NO_CANDIDATES,,
1765654112.0199583,0,,-1.00,NO_CANDIDATES,,
1765654117.6582973,0,,-1.00,NO_CANDIDATES,,
1765654123.258264,0,,-1.00,NO_CANDIDATES,,
1765654128.789888,0,,-1.00,NO_CANDIDATES,,
1765654134.3446844,0,,-1.00,NO_CANDIDATES,,
1765654139.8821084,0,,-1.00,NO_CANDIDATES,,
1765654145.457292,0,,-1.00,NO_CANDIDATES,,
1765654151.0787954,0,,-1.00,NO_CANDIDATES,,
1765654156.7070727,0,,-1.00,NO_CANDIDATES,,
1765654162.321744,0,,-1.00,NO_CANDIDATES,,
1765654167.9543722,0,,-1.00,NO_CANDIDATES,,
1765654173.5637157,0,,-1.00,NO_CANDIDATES,,
1765654179.1467183,0,,-1.00,NO_CANDIDATES,,
1765654184.9038455,0,,-1.00,NO_CANDIDATES,,
1765654190.5025146,0,,-1.00,NO_CANDIDATES,,
1765654196.0712605,0,,-1.00,NO_CANDIDATES,,
1765654201.6761851,0,,-1.00,NO_CANDIDATES,,
1765654207.2736626,0,,-1.00,NO_CANDIDATES,,
1765654212.8112223,0,,-1.00,NO_CANDIDATES,,
1765654219.3819942,0,,-1.00,NO_CANDIDATES,,
1765654225.0126436,0,,-1.00,NO_CANDIDATES,,
1765654230.668048,0,,-1.00,NO_CANDIDATES,,
1765654236.2489495,0,,-1.00,NO_CANDIDATES,,
1765654241.907928,0,,-1.00,NO_CANDIDATES,,
1765654247.4945426,1,xrp-updown-15m-1765654200,0.55,LOCK_CANDIDATE,0.010,546
1765654252.618328,4,btc-updown-15m-1765654200,0.66,LOCK_CANDIDATE,0.030,1976
1765654258.009665,4,btc-updown-15m-1765654200,0.91,LOCK_CANDIDATE,0.020,1827
1765654263.3998067,4,btc-updown-15m-1765654200,0.88,LOCK_CANDIDATE,0.020,1754
1765654268.7719488,4,btc-updown-15m-1765654200,0.57,LOCK_CANDIDATE,0.030,1720
1765654274.1317928,4,btc-updown-15m-1765654200,0.55,LOCK_CANDIDATE,0.030,1650
1765654279.5489628,4,btc-updown-15m-1765654200,0.56,LOCK_CANDIDATE,0.030,1686
1765654284.866524,4,btc-updown-15m-1765654200,0.57,LOCK_CANDIDATE,0.030,1710
1765654290.186379,4,sol-updown-15m-1765654200,0.45,LOCK_CANDIDATE,0.030,1339
1765654378.9360924,4,sol-updown-15m-1765654200,0.46,LOCK_CANDIDATE,0.010,463
1765654384.6874235,4,xrp-updown-15m-1765654200,0.33,LOCK_CANDIDATE,0.010,331
1765654389.9850595,4,btc-updown-15m-1765654200,0.00,LOW_SCORE,0.000,0
